T;alpha
5.732484076;0.023255814
12.42038217;0.03875969
19.10828025;0.093023256
24.84076433;0.124031008
30.57324841;0.178294574
35.35031847;0.263565891
42.03821656;0.511627907
47.77070064;0.697674419
54.45859873;0.821705426
66.87898089;0.88372093
73.56687898;0.899224806
84.07643312;0.930232558
99.36305732;0.96124031
108.9171975;0.992248062
