T;alpha
10.50955414;0.007751938
17.19745223;0.015503876
22.92993631;0.031007752
29.61783439;0.046511628
36.30573248;0.07751938
40.12738854;0.108527132
46.81528662;0.147286822
53.50318471;0.224806202
58.28025478;0.325581395
64.96815287;0.472868217
70.70063694;0.604651163
76.43312102;0.736434109
82.1656051;0.837209302
87.89808917;0.88372093
95.54140127;0.930232558
105.0955414;0.96124031
114.6496815;0.976744186
124.2038217;1
131.8471338;0.992248062
