T;alpha
1.171875;0.0307692307692308
9.375;0.0615384615384615
15.234375;0.0923076923076923
21.09375;0.153846153846154
25.1953125;0.338461538461538
28.125;0.653846153846154
28.7109375;0.930769230769231
31.0546875;0.969230769230769
33.984375;0.992307692307692
37.5;1
42.1875;1
