T;alpha
699.599;0.0793978854891573
699.699;0.0795030753422325
699.799;0.0796092391754278
699.899;0.0797154030086244
699.999;0.0798205928616997
700.099;0.0799199388340481
700.199;0.0800173368461552
700.299;0.080121552719109
700.399;0.0802267425721843
700.499;0.0803319324252596
700.599;0.0804371222783349
